key,date,value
johnnypresidente,1390194900000,0
johnnypresidente,1390195200000,0
johnnypresidente,1390195500000,0
johnnypresidente,1390195800000,0
johnnypresidente,1390196100000,0
johnnypresidente,1390196400000,0
johnnypresidente,1390196700000,0
johnnypresidente,1390197000000,0
johnnypresidente,1390197300000,0
elcambioresponsable,1390176000000,0
elcambioresponsable,1390176300000,0
elcambioresponsable,1390176600000,0
elcambioresponsable,1390176900000,0
elcambioresponsable,1390177200000,0
elcambioresponsable,1390177500000,1
elcambioresponsable,1390177800000,1
elcambioresponsable,1390178100000,1
elcambioresponsable,1390178400000,23
elcambioresponsable,1390178700000,29
elcambioresponsable,1390179000000,17
elcambioresponsable,1390179300000,3
elcambioresponsable,1390179600000,17
elcambioresponsable,1390179900000,15
elcambioresponsable,1390180200000,70
elcambioresponsable,1390180500000,95
elcambioresponsable,1390180800000,56
elcambioresponsable,1390181100000,62
elcambioresponsable,1390181400000,74
elcambioresponsable,1390181700000,34
elcambioresponsable,1390182000000,23
elcambioresponsable,1390182300000,26
elcambioresponsable,1390182600000,47
elcambioresponsable,1390182900000,75
elcambioresponsable,1390183200000,110
elcambioresponsable,1390183500000,64
elcambioresponsable,1390183800000,34
elcambioresponsable,1390184100000,57
elcambioresponsable,1390184400000,59
elcambioresponsable,1390184700000,41
elcambioresponsable,1390185000000,43
elcambioresponsable,1390185300000,4
elcambioresponsable,1390185600000,6
elcambioresponsable,1390185900000,19
elcambioresponsable,1390186200000,33
elcambioresponsable,1390186500000,24
elcambioresponsable,1390186800000,18
elcambioresponsable,1390187100000,51
elcambioresponsable,1390187400000,12
elcambioresponsable,1390187700000,15
elcambioresponsable,1390188000000,15
elcambioresponsable,1390188300000,36
elcambioresponsable,1390188600000,85
elcambioresponsable,1390188900000,19
elcambioresponsable,1390189200000,6
elcambioresponsable,1390189500000,14
elcambioresponsable,1390189800000,5
elcambioresponsable,1390190100000,2
elcambioresponsable,1390190400000,0
elcambioresponsable,1390190700000,1
elcambioresponsable,1390191000000,2
elcambioresponsable,1390191300000,1
elcambioresponsable,1390191600000,0
elcambioresponsable,1390191900000,5
elcambioresponsable,1390192200000,0
elcambioresponsable,1390192500000,1
elcambioresponsable,1390192800000,0
elcambioresponsable,1390193100000,0
elcambioresponsable,1390193400000,5
elcambioresponsable,1390193700000,1
elcambioresponsable,1390194000000,0
elcambioresponsable,1390194300000,0
elcambioresponsable,1390194600000,0
elcambioresponsable,1390194900000,0
elcambioresponsable,1390195200000,0
elcambioresponsable,1390195500000,0
elcambioresponsable,1390195800000,0
elcambioresponsable,1390196100000,0
elcambioresponsable,1390196400000,0
elcambioresponsable,1390196700000,0
elcambioresponsable,1390197000000,0
elcambioresponsable,1390197300000,0
johnny2014,1390176000000,0
johnny2014,1390176300000,0
johnny2014,1390176600000,0
johnny2014,1390176900000,0
johnny2014,1390177200000,0
johnny2014,1390177500000,0
johnny2014,1390177800000,0
johnny2014,1390178100000,0
johnny2014,1390178400000,0
johnny2014,1390178700000,21
johnny2014,1390179000000,12
johnny2014,1390179300000,3
johnny2014,1390179600000,19
johnny2014,1390179900000,10
johnny2014,1390180200000,7
johnny2014,1390180500000,28
johnny2014,1390180800000,11
johnny2014,1390181100000,8
johnny2014,1390181400000,33
johnny2014,1390181700000,43
johnny2014,1390182000000,14
johnny2014,1390182300000,24
johnny2014,1390182600000,16
johnny2014,1390182900000,11
johnny2014,1390183200000,16
johnny2014,1390183500000,4
johnny2014,1390183800000,1
johnny2014,1390184100000,3
johnny2014,1390184400000,4
johnny2014,1390184700000,16
johnny2014,1390185000000,2
johnny2014,1390185300000,8
johnny2014,1390185600000,8
johnny2014,1390185900000,7
johnny2014,1390186200000,18
johnny2014,1390186500000,10
johnny2014,1390186800000,12
johnny2014,1390187100000,25
johnny2014,1390187400000,13
johnny2014,1390187700000,5
johnny2014,1390188000000,8
johnny2014,1390188300000,2
